dataset,dataset_name,architecture,method,modalities,seed,train_size,val_size,test_size,channels,time_steps,num_classes,batch_size,num_params,best_epoch,duration_sec,checkpoint_path,accuracy,val_accuracy,balanced_accuracy,val_balanced_accuracy,macro_f1,val_macro_f1,weighted_f1,val_weighted_f1,delta_macro_f1_vs_raw,delta_macro_f1_vs_raw_larger
ElectricDevices,ElectricDevices,concat__raw+stats,concat__raw+stats,raw+stats,3407,7140,1786,7711,1,96,7,32,229703,60,96.74772370899154,results/fusion_over_raw/checkpoints/ElectricDevices/concat__raw_stats__raw_stats__seed_3407.pt,0.7508753728439891,0.9059350503919373,0.6890788592598754,0.8925736698316563,0.6884993234921908,0.8888089547739291,0.7371973407621173,0.905719501093327,0.07335005586121413,0.05005860551838681
ElectricDevices,ElectricDevices,gated__raw+stats,gated__raw+stats,raw+stats,3407,7140,1786,7711,1,96,7,32,212937,47,76.87395700000343,results/fusion_over_raw/checkpoints/ElectricDevices/gated__raw_stats__raw_stats__seed_3407.pt,0.7434833354947478,0.9081746920492721,0.6739088090936037,0.8948974310115175,0.6803860543219858,0.8923923386742085,0.7338082502265783,0.9082515993748967,0.06523678669100919,0.04194533634818187
ElectricDevices,ElectricDevices,raw_centered_residual__raw+stats,raw_centered_residual__raw+stats,raw+stats,3407,7140,1786,7711,1,96,7,32,311879,28,62.003666624994366,results/fusion_over_raw/checkpoints/ElectricDevices/raw_centered_residual__raw_stats__raw_stats__seed_3407.pt,0.7354428738166257,0.8980963045912654,0.6703711904667183,0.8844433440382281,0.6815976625685903,0.8846728740313827,0.7282341902691076,0.8983566717073341,0.06644839493761368,0.04315694459478636
ElectricDevices,ElectricDevices,film__raw+stats,film__raw+stats,raw+stats,3407,7140,1786,7711,1,96,7,32,279111,40,79.46941841700755,results/fusion_over_raw/checkpoints/ElectricDevices/film__raw_stats__raw_stats__seed_3407.pt,0.7395927895214628,0.9048152295632699,0.6692794502077739,0.8903736165963283,0.6713941588137711,0.8878451897195702,0.7258745733828461,0.9044817329068319,0.05624489118279441,0.032953440839967096
ElectricDevices,ElectricDevices,concat__raw+gaf,concat__raw+gaf,raw+gaf,3407,7140,1786,7711,1,96,7,32,317863,37,74.02051220899739,results/fusion_over_raw/checkpoints/ElectricDevices/concat__raw_gaf__raw_gaf__seed_3407.pt,0.7429645960316431,0.896976483762598,0.6734868438294822,0.8882971169443857,0.6826552657185594,0.8861890569595496,0.7336334048831811,0.8975677296904371,0.06750599808758273,0.04421454774475542
ElectricDevices,ElectricDevices,gated__raw+gaf,gated__raw+gaf,raw+gaf,3407,7140,1786,7711,1,96,7,32,301097,26,57.001974999991944,results/fusion_over_raw/checkpoints/ElectricDevices/gated__raw_gaf__raw_gaf__seed_3407.pt,0.7307742186486837,0.8980963045912654,0.6336497799904942,0.8895144513692052,0.6395508899220073,0.887467332217391,0.7161894325069909,0.8985892658007526,0.0244016222910306,0.0011101719482032868
ElectricDevices,ElectricDevices,raw_centered_residual__raw+gaf,raw_centered_residual__raw+gaf,raw+gaf,3407,7140,1786,7711,1,96,7,32,400039,23,58.95833262499946,results/fusion_over_raw/checkpoints/ElectricDevices/raw_centered_residual__raw_gaf__raw_gaf__seed_3407.pt,0.7071715730774218,0.8880179171332587,0.6306512796275054,0.8738383342851411,0.6388526170678427,0.8761319626919627,0.6960615302249098,0.8885504004311864,0.023703349436866028,0.0004118990940387146
ElectricDevices,ElectricDevices,film__raw+gaf,film__raw+gaf,raw+gaf,3407,7140,1786,7711,1,96,7,32,367271,53,104.54829195799539,results/fusion_over_raw/checkpoints/ElectricDevices/film__raw_gaf__raw_gaf__seed_3407.pt,0.7377772014005965,0.9053751399776035,0.6547098817700284,0.8964151366814377,0.6658122691174703,0.8935281722133992,0.7252154297501002,0.9055472194847608,0.05066300148649361,0.027371551143666295
ElectricDevices,ElectricDevices,concat__raw+stft,concat__raw+stft,raw+stft,3407,7140,1786,7711,1,96,7,32,317863,41,79.97313708301226,results/fusion_over_raw/checkpoints/ElectricDevices/concat__raw_stft__raw_stft__seed_3407.pt,0.7316820127091168,0.8852183650615901,0.6554008647063577,0.8715864170071301,0.660938395503905,0.8693404962081651,0.7190001827371765,0.8848053117747006,0.045789127872928326,0.022497677530101012
ElectricDevices,ElectricDevices,gated__raw+stft,gated__raw+stft,raw+stft,3407,7140,1786,7711,1,96,7,32,301097,26,56.971880958997644,results/fusion_over_raw/checkpoints/ElectricDevices/gated__raw_stft__raw_stft__seed_3407.pt,0.7255868240176372,0.8880179171332587,0.6487968355412456,0.8779011842976134,0.6580525984151825,0.8734372828201662,0.7197456032090763,0.8892379167324084,0.04290333078420583,0.019611880441378515
ElectricDevices,ElectricDevices,raw_centered_residual__raw+stft,raw_centered_residual__raw+stft,raw+stft,3407,7140,1786,7711,1,96,7,32,400039,83,151.6482400419918,results/fusion_over_raw/checkpoints/ElectricDevices/raw_centered_residual__raw_stft__raw_stft__seed_3407.pt,0.7288289456620413,0.8964165733482643,0.6362309907139728,0.8855414376240871,0.6391613767498087,0.8830700613935374,0.7133782813774835,0.8968530260485816,0.024012109118832003,0.0007206587760046901
ElectricDevices,ElectricDevices,film__raw+stft,film__raw+stft,raw+stft,3407,7140,1786,7711,1,96,7,32,367271,58,112.50883158300712,results/fusion_over_raw/checkpoints/ElectricDevices/film__raw_stft__raw_stft__seed_3407.pt,0.7459473479444949,0.8924972004479284,0.6750098597365568,0.8905250229076176,0.6745074433457201,0.8794093755567728,0.7344821601762579,0.8930921636096935,0.059358175714743444,0.03606672537191613
ElectricDevices,ElectricDevices,concat__raw+stats+gaf,concat__raw+stats+gaf,raw+stats+gaf,3407,7140,1786,7711,1,96,7,32,355751,42,99.49599300000409,results/fusion_over_raw/checkpoints/ElectricDevices/concat__raw_stats_gaf__raw_stats_gaf__seed_3407.pt,0.7153417196213202,0.9076147816349384,0.6318375106582126,0.891286266060093,0.6389352833806484,0.8911196604810491,0.7026676270004916,0.9070836410888008,0.023786015749671763,0.0004945654068444494
ElectricDevices,ElectricDevices,gated__raw+stats+gaf,gated__raw+stats+gaf,raw+stats+gaf,3407,7140,1786,7711,1,96,7,32,339114,47,104.54840425000293,results/fusion_over_raw/checkpoints/ElectricDevices/gated__raw_stats_gaf__raw_stats_gaf__seed_3407.pt,0.697834262741538,0.9081746920492721,0.6247647540387138,0.8941526381360403,0.635360904660658,0.8940672652179973,0.6880322788697794,0.9080144440385279,0.020211637029681317,-0.003079813313145996
ElectricDevices,ElectricDevices,raw_centered_residual__raw+stats+gaf,raw_centered_residual__raw+stats+gaf,raw+stats+gaf,3407,7140,1786,7711,1,96,7,32,437927,47,115.76644070899056,results/fusion_over_raw/checkpoints/ElectricDevices/raw_centered_residual__raw_stats_gaf__raw_stats_gaf__seed_3407.pt,0.7425755414343146,0.9081746920492721,0.658375340967585,0.8956360474550383,0.6605151543400511,0.894120373456805,0.7274480471138218,0.9092444117325748,0.04536588670907449,0.022074436366247174
ElectricDevices,ElectricDevices,film__raw+stats+gaf,film__raw+stats+gaf,raw+stats+gaf,3407,7140,1786,7711,1,96,7,32,405159,63,146.44608362499275,results/fusion_over_raw/checkpoints/ElectricDevices/film__raw_stats_gaf__raw_stats_gaf__seed_3407.pt,0.7523019063675269,0.9115341545352743,0.6736481782742286,0.9031302267048626,0.6742523014464302,0.8984346267213726,0.7378737859602481,0.9117289020653746,0.059103033815453565,0.03581158347262625
ElectricDevices,ElectricDevices,concat__raw+stats+stft,concat__raw+stats+stft,raw+stats+stft,3407,7140,1786,7711,1,96,7,32,355751,28,74.82398283400107,results/fusion_over_raw/checkpoints/ElectricDevices/concat__raw_stats_stft__raw_stats_stft__seed_3407.pt,0.7337569705615354,0.9048152295632699,0.6693835253405831,0.8927648702815346,0.6665046878707495,0.8900653079706393,0.7189124821748071,0.9049611789932906,0.0513554202397728,0.028063969896945484
ElectricDevices,ElectricDevices,gated__raw+stats+stft,gated__raw+stats+stft,raw+stats+stft,3407,7140,1786,7711,1,96,7,32,339114,51,121.63365716699627,results/fusion_over_raw/checkpoints/ElectricDevices/gated__raw_stats_stft__raw_stats_stft__seed_3407.pt,0.7309039035144599,0.9014557670772676,0.6553547439642038,0.8877831657183785,0.6699273035941052,0.8856973126961031,0.7263782836740834,0.9015728658507182,0.05477803596312858,0.031486585620301266
ElectricDevices,ElectricDevices,raw_centered_residual__raw+stats+stft,raw_centered_residual__raw+stats+stft,raw+stats+stft,3407,7140,1786,7711,1,96,7,32,437927,50,125.88357162498869,results/fusion_over_raw/checkpoints/ElectricDevices/raw_centered_residual__raw_stats_stft__raw_stats_stft__seed_3407.pt,0.7473738814680326,0.9081746920492721,0.6704891802549177,0.8934364211024143,0.6816861001176291,0.891492017230929,0.7357603897809437,0.9082907702114231,0.06653683248665243,0.04324538214382512
ElectricDevices,ElectricDevices,film__raw+stats+stft,film__raw+stats+stft,raw+stats+stft,3407,7140,1786,7711,1,96,7,32,405159,74,170.16323258299963,results/fusion_over_raw/checkpoints/ElectricDevices/film__raw_stats_stft__raw_stats_stft__seed_3407.pt,0.7423161717027623,0.9092945128779395,0.6618165164484073,0.8960896266741981,0.6622208487419942,0.8938654156517485,0.7251177470150671,0.9097072351459609,0.0470715811110175,0.02378013076819019
ElectricDevices,ElectricDevices,concat__raw+gaf+stft,concat__raw+gaf+stft,raw+gaf+stft,3407,7140,1786,7711,1,96,7,32,443911,40,105.54725783399772,results/fusion_over_raw/checkpoints/ElectricDevices/concat__raw_gaf_stft__raw_gaf_stft__seed_3407.pt,0.7583970950590067,0.9008958566629339,0.6804501466401415,0.8925575197394707,0.690486558384028,0.8910642081457948,0.7480903854600699,0.9012607864100136,0.07533729075305129,0.052045840410223976
ElectricDevices,ElectricDevices,gated__raw+gaf+stft,gated__raw+gaf+stft,raw+gaf+stft,3407,7140,1786,7711,1,96,7,32,427274,38,98.8183827920002,results/fusion_over_raw/checkpoints/ElectricDevices/gated__raw_gaf_stft__raw_gaf_stft__seed_3407.pt,0.7135261315004539,0.8997760358342665,0.6396387126102615,0.8886079410393303,0.6525855179080222,0.8865736719854296,0.7053200373831866,0.9002777880058558,0.03743625027704556,0.014144799934218244
ElectricDevices,ElectricDevices,raw_centered_residual__raw+gaf+stft,raw_centered_residual__raw+gaf+stft,raw+gaf+stft,3407,7140,1786,7711,1,96,7,32,526087,46,125.9799912909948,results/fusion_over_raw/checkpoints/ElectricDevices/raw_centered_residual__raw_gaf_stft__raw_gaf_stft__seed_3407.pt,0.7372584619374919,0.9076147816349384,0.662703173667319,0.8941986544517374,0.6775605720641893,0.8945328045211929,0.7281156133813754,0.9067389809077215,0.06241130443321263,0.03911985409038532
ElectricDevices,ElectricDevices,film__raw+gaf+stft,film__raw+gaf+stft,raw+gaf+stft,3407,7140,1786,7711,1,96,7,32,493319,48,134.91895270899113,results/fusion_over_raw/checkpoints/ElectricDevices/film__raw_gaf_stft__raw_gaf_stft__seed_3407.pt,0.761898586434963,0.9025755879059351,0.6872373887853003,0.8961616544915131,0.6957717313749099,0.8913241692294224,0.7539945339846088,0.9034357068398188,0.08062246374393323,0.05733101340110591
ElectricDevices,ElectricDevices,concat__raw+stats+gaf+stft,concat__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,7140,1786,7711,1,96,7,32,481799,54,162.01957787500578,results/fusion_over_raw/checkpoints/ElectricDevices/concat__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.7354428738166257,0.910414333706607,0.6633566676029491,0.8978935354531493,0.6713424435687578,0.8941390488595957,0.7237762000825222,0.9101268077468393,0.05619317593778117,0.03290172559495386
ElectricDevices,ElectricDevices,gated__raw+stats+gaf+stft,gated__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,7140,1786,7711,1,96,7,32,465291,22,82.52610166699742,results/fusion_over_raw/checkpoints/ElectricDevices/gated__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.709635585527169,0.910414333706607,0.6402853886684143,0.8974299697166094,0.6437711440320977,0.8961150854589707,0.6965925269419254,0.9105912600697902,0.028621876401121016,0.005330426058293702
ElectricDevices,ElectricDevices,film__raw+stats+gaf+stft,film__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,7140,1786,7711,1,96,7,32,531207,40,134.42375633399934,results/fusion_over_raw/checkpoints/ElectricDevices/film__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.7595642588509921,0.9081746920492721,0.6974022593833914,0.898145838710777,0.701369279490961,0.8924935579878961,0.7487564293915908,0.9078797636309669,0.08622001185998429,0.06292856151715698
ElectricDevices,ElectricDevices,raw_centered_residual__raw+stats+gaf+stft,raw_centered_residual__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,7140,1786,7711,1,96,7,32,563975,30,117.08910962499795,results/fusion_over_raw/checkpoints/ElectricDevices/raw_centered_residual__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.7485410452600182,0.9115341545352743,0.692757307601166,0.9004481494914102,0.6995549720385149,0.8976911978372526,0.7394610737013098,0.9115367452803259,0.08440570440753825,0.06111425406471094
ElectricDevices,ElectricDevices,ordinary_bottleneck__raw+stats+gaf+stft,ordinary_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,7140,1786,7711,1,96,7,32,665223,67,246.29994733299827,results/fusion_over_raw/checkpoints/ElectricDevices/ordinary_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.7158604590844249,0.9059350503919373,0.6353881687708512,0.8961981977147255,0.6452131813150822,0.8938223945125193,0.7059190155189335,0.906664956677504,0.030063913684105548,0.006772463341278234
ElectricDevices,ElectricDevices,raw_residual_bottleneck__raw+stats+gaf+stft,raw_residual_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,7140,1786,7711,1,96,7,32,747911,58,231.92183562499122,results/fusion_over_raw/checkpoints/ElectricDevices/raw_residual_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.7049669303592271,0.9120940649496081,0.6233838878603987,0.9023691476385512,0.6215911013776952,0.8984282365625142,0.689037276066079,0.912396000418475,0.006441833746718584,-0.01684961659610873
ElectricDevices,ElectricDevices,context_only_residual_bottleneck__raw+stats+gaf+stft,context_only_residual_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,7140,1786,7711,1,96,7,32,747783,85,306.00308208299975,results/fusion_over_raw/checkpoints/ElectricDevices/context_only_residual_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.734924134353521,0.9126539753639418,0.6633341668759022,0.9070304057959842,0.6670382568538367,0.8999388560243203,0.7237930372189115,0.9129792571622047,0.051888989222860005,0.02859753888003269
ElectricDevices,ElectricDevices,raw_conditioned_context_bottleneck__raw+stats+gaf+stft,raw_conditioned_context_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,7140,1786,7711,1,96,7,32,814087,42,177.99342495801102,results/fusion_over_raw/checkpoints/ElectricDevices/raw_conditioned_context_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.7473738814680326,0.9109742441209406,0.6719177158519487,0.8994237639018878,0.6741195117370997,0.894302364788858,0.7337763122071593,0.911082289863006,0.05897024410612306,0.035678793763295746
ElectricDevices,ElectricDevices,raw_only,raw_only,raw,2025,7140,1786,7711,1,96,7,32,158279,47,52.69417625000642,results/fusion_over_raw/checkpoints/ElectricDevices/raw_only__raw__seed_2025.pt,0.7091168460640643,0.8880179171332587,0.6369410291534707,0.8607201584621454,0.6383128667577334,0.8603639940758125,0.6963057807977646,0.8881500932570108,0.0,
ElectricDevices,ElectricDevices,raw_larger,raw_larger,raw_larger,2025,7140,1786,7711,1,96,7,32,421255,91,121.25309225000092,results/fusion_over_raw/checkpoints/ElectricDevices/raw_larger__raw_larger__seed_2025.pt,0.7350538192192971,0.9059350503919373,0.6496012067382211,0.879906537628999,0.6564011108834613,0.8798366331162174,0.7219383525070989,0.9056754458771191,0.01808824412572796,0.0
ElectricDevices,ElectricDevices,stats_only,stats_only,stats,2025,7140,1786,7711,1,96,7,32,39175,65,59.51752395799849,results/fusion_over_raw/checkpoints/ElectricDevices/stats_only__stats__seed_2025.pt,0.6932952924393724,0.8779395296752519,0.6145621958988133,0.8218176735827178,0.6225819172015197,0.8241011226840208,0.6863123335792374,0.8769290285020398,-0.01573094955621368,-0.03381919368194164
ElectricDevices,ElectricDevices,gaf_only,gaf_only,gaf,2025,7140,1786,7711,1,96,7,32,127335,43,55.50668824999593,results/fusion_over_raw/checkpoints/ElectricDevices/gaf_only__gaf__seed_2025.pt,0.6603553365322267,0.8286674132138858,0.5721028232626358,0.7689836132122931,0.5860150308773637,0.778708437182357,0.6509346533144774,0.8278708878861863,-0.052297835880369625,-0.07038608000609758
ElectricDevices,ElectricDevices,stft_only,stft_only,stft,2025,7140,1786,7711,1,96,7,32,127335,62,80.1089857499901,results/fusion_over_raw/checkpoints/ElectricDevices/stft_only__stft__seed_2025.pt,0.6564647905589418,0.8202687569988801,0.5822834139157186,0.779248791997726,0.5924546100914637,0.7736647074742434,0.6509659513716469,0.8207698954066831,-0.04585825666626964,-0.0639465007919976
ElectricDevices,ElectricDevices,minirocket_ridge,minirocket_ridge,raw,2025,7140,1786,7711,1,96,7,32,69979,,31.17397883400554,,0.7272727272727273,0.8980963045912654,0.6424591782399636,0.8638891864637651,0.6480582147216488,0.8690886197752451,0.7124225503140754,0.8975787190955086,0.009745347963915463,-0.008342896161812496
ElectricDevices,ElectricDevices,concat__raw+stats,concat__raw+stats,raw+stats,2025,7140,1786,7711,1,96,7,32,229703,43,77.89369250000163,results/fusion_over_raw/checkpoints/ElectricDevices/concat__raw_stats__raw_stats__seed_2025.pt,0.7274024121385034,0.9031354983202687,0.6546670747617018,0.8837692279621479,0.6526083742653517,0.8773788353747204,0.7164608512084355,0.9048893280657629,0.014295507507618321,-0.003792736618109638
ElectricDevices,ElectricDevices,gated__raw+stats,gated__raw+stats,raw+stats,2025,7140,1786,7711,1,96,7,32,212937,87,130.58239791599044,results/fusion_over_raw/checkpoints/ElectricDevices/gated__raw_stats__raw_stats__seed_2025.pt,0.7478926209311373,0.9165733482642777,0.674180487655163,0.8900661693221406,0.679638705383071,0.8902554284543399,0.7363246188667325,0.9170071622143906,0.041325838625337674,0.023237594499609715
ElectricDevices,ElectricDevices,raw_centered_residual__raw+stats,raw_centered_residual__raw+stats,raw+stats,2025,7140,1786,7711,1,96,7,32,311879,56,105.37559266699827,results/fusion_over_raw/checkpoints/ElectricDevices/raw_centered_residual__raw_stats__raw_stats__seed_2025.pt,0.7430942808974192,0.9092945128779395,0.6813544651804133,0.8817724741859179,0.6956086451440067,0.8841987944269684,0.7361401328825284,0.9089728436917429,0.05729577838627331,0.03920753426054535
ElectricDevices,ElectricDevices,film__raw+stats,film__raw+stats,raw+stats,2025,7140,1786,7711,1,96,7,32,279111,27,61.102027792003355,results/fusion_over_raw/checkpoints/ElectricDevices/film__raw_stats__raw_stats__seed_2025.pt,0.7421864868369861,0.9014557670772676,0.6658087091600081,0.880747092903914,0.6714173616085128,0.8758731275753936,0.7335495971757447,0.9018648136696044,0.03310449485077949,0.015016250725051528
ElectricDevices,ElectricDevices,concat__raw+gaf,concat__raw+gaf,raw+gaf,2025,7140,1786,7711,1,96,7,32,317863,66,115.51265037499252,results/fusion_over_raw/checkpoints/ElectricDevices/concat__raw_gaf__raw_gaf__seed_2025.pt,0.7481519906626897,0.8986562150055991,0.6623088942768769,0.8764228451678175,0.6668867511355795,0.8769158906944637,0.7342033178325071,0.8988239848421232,0.028573884377846137,0.010485640252118178
ElectricDevices,ElectricDevices,gated__raw+gaf,gated__raw+gaf,raw+gaf,2025,7140,1786,7711,1,96,7,32,301097,33,67.19721541600302,results/fusion_over_raw/checkpoints/ElectricDevices/gated__raw_gaf__raw_gaf__seed_2025.pt,0.7393334197899105,0.8891377379619261,0.6587663697501384,0.8722444670699236,0.6627429975322927,0.866298117599987,0.726478464892691,0.8885447617715617,0.024430130774559355,0.006341886648831396
ElectricDevices,ElectricDevices,raw_centered_residual__raw+gaf,raw_centered_residual__raw+gaf,raw+gaf,2025,7140,1786,7711,1,96,7,32,400039,58,115.70223450000049,results/fusion_over_raw/checkpoints/ElectricDevices/raw_centered_residual__raw_gaf__raw_gaf__seed_2025.pt,0.7556737128777071,0.9003359462486002,0.6854955662283172,0.881287004267909,0.6909625434068695,0.8767286197366155,0.7471522745585792,0.8999831212100292,0.05264967664913611,0.03456143252340815
ElectricDevices,ElectricDevices,film__raw+gaf,film__raw+gaf,raw+gaf,2025,7140,1786,7711,1,96,7,32,367271,70,137.26454541600833,results/fusion_over_raw/checkpoints/ElectricDevices/film__raw_gaf__raw_gaf__seed_2025.pt,0.7331085462326546,0.906494960806271,0.6476785933340208,0.8803114177855139,0.6531429655507893,0.8827681878993383,0.7189855782013788,0.9063025768948958,0.014830098793055968,-0.003258145332671991
ElectricDevices,ElectricDevices,concat__raw+stft,concat__raw+stft,raw+stft,2025,7140,1786,7711,1,96,7,32,317863,34,72.14296391699463,results/fusion_over_raw/checkpoints/ElectricDevices/concat__raw_stft__raw_stft__seed_2025.pt,0.7218259629101283,0.8829787234042553,0.6484586621242018,0.8562460560561372,0.658355657704009,0.8566428436181409,0.7127066150138642,0.8833353395821186,0.02004279094627559,0.0019545468205476313
ElectricDevices,ElectricDevices,gated__raw+stft,gated__raw+stft,raw+stft,2025,7140,1786,7711,1,96,7,32,301097,43,80.99433816700184,results/fusion_over_raw/checkpoints/ElectricDevices/gated__raw_stft__raw_stft__seed_2025.pt,0.7425755414343146,0.8924972004479284,0.6597188029106658,0.8633783140762256,0.6712743237968312,0.8651876049313939,0.7319412957628532,0.8926319461867411,0.03296145703909781,0.014873212913369849
ElectricDevices,ElectricDevices,raw_centered_residual__raw+stft,raw_centered_residual__raw+stft,raw+stft,2025,7140,1786,7711,1,96,7,32,400039,51,106.36316775000887,results/fusion_over_raw/checkpoints/ElectricDevices/raw_centered_residual__raw_stft__raw_stft__seed_2025.pt,0.7355725586824018,0.8908174692049272,0.6472540867876103,0.8631082204110092,0.6564674024813701,0.8639264060774726,0.7230033680998662,0.8900718689600924,0.01815453572363679,6.629159790882966e-05
ElectricDevices,ElectricDevices,film__raw+stft,film__raw+stft,raw+stft,2025,7140,1786,7711,1,96,7,32,367271,90,160.8966883749963,results/fusion_over_raw/checkpoints/ElectricDevices/film__raw_stft__raw_stft__seed_2025.pt,0.7467254571391518,0.9003359462486002,0.6750750847049555,0.8764800288788587,0.6886598612623676,0.8756452909594962,0.7397544869679604,0.8995852313239164,0.0503469945046342,0.03225875037890624
ElectricDevices,ElectricDevices,concat__raw+stats+gaf,concat__raw+stats+gaf,raw+stats+gaf,2025,7140,1786,7711,1,96,7,32,355751,27,74.20649308300926,results/fusion_over_raw/checkpoints/ElectricDevices/concat__raw_stats_gaf__raw_stats_gaf__seed_2025.pt,0.7025029179094799,0.9053751399776035,0.623380820053452,0.8789181579230261,0.6268538432952594,0.8781707562592004,0.6914997924696548,0.9055411328904888,-0.01145902346247396,-0.02954726758820192
ElectricDevices,ElectricDevices,gated__raw+stats+gaf,gated__raw+stats+gaf,raw+stats+gaf,2025,7140,1786,7711,1,96,7,32,339114,25,68.5829301670019,results/fusion_over_raw/checkpoints/ElectricDevices/gated__raw_stats_gaf__raw_stats_gaf__seed_2025.pt,0.6979639476073142,0.9126539753639418,0.6291001215560569,0.8831819083931013,0.634483104447996,0.8865818318891563,0.6845797668441519,0.912052715126985,-0.0038297623097373057,-0.021918006435465265
ElectricDevices,ElectricDevices,raw_centered_residual__raw+stats+gaf,raw_centered_residual__raw+stats+gaf,raw+stats+gaf,2025,7140,1786,7711,1,96,7,32,437927,28,81.61154883299605,results/fusion_over_raw/checkpoints/ElectricDevices/raw_centered_residual__raw_stats_gaf__raw_stats_gaf__seed_2025.pt,0.7344053948904163,0.9042553191489362,0.6523062094441243,0.8768940389066622,0.6641216315018293,0.8781083110593352,0.726108450710225,0.9045679878082646,0.02580876474409599,0.007720520618368032
ElectricDevices,ElectricDevices,film__raw+stats+gaf,film__raw+stats+gaf,raw+stats+gaf,2025,7140,1786,7711,1,96,7,32,405159,30,85.88752379200014,results/fusion_over_raw/checkpoints/ElectricDevices/film__raw_stats_gaf__raw_stats_gaf__seed_2025.pt,0.7419271171054338,0.9081746920492721,0.6552389602326273,0.879462209248545,0.6576081343471725,0.8818431233759753,0.7257683305245555,0.9081810609854574,0.019295267589439113,0.0012070234637111543
ElectricDevices,ElectricDevices,concat__raw+stats+stft,concat__raw+stats+stft,raw+stats+stft,2025,7140,1786,7711,1,96,7,32,355751,46,113.37331241699576,results/fusion_over_raw/checkpoints/ElectricDevices/concat__raw_stats_stft__raw_stats_stft__seed_2025.pt,0.7550252885488263,0.9092945128779395,0.688219866764423,0.8848228047818169,0.6971781453048759,0.8842089639828596,0.7454141152507006,0.9087299102472504,0.05886527854714252,0.04077703442141456
ElectricDevices,ElectricDevices,gated__raw+stats+stft,gated__raw+stats+stft,raw+stats+stft,2025,7140,1786,7711,1,96,7,32,339114,40,99.07283116600593,results/fusion_over_raw/checkpoints/ElectricDevices/gated__raw_stats_stft__raw_stats_stft__seed_2025.pt,0.7497082090520036,0.9048152295632699,0.6796991811392957,0.8789299204265204,0.6847738370044061,0.8792751547463943,0.7365958158035719,0.9045588923071232,0.04646097024667273,0.02837272612094477
ElectricDevices,ElectricDevices,raw_centered_residual__raw+stats+stft,raw_centered_residual__raw+stats+stft,raw+stats+stft,2025,7140,1786,7711,1,96,7,32,437927,26,80.39517941701342,results/fusion_over_raw/checkpoints/ElectricDevices/raw_centered_residual__raw_stats_stft__raw_stats_stft__seed_2025.pt,0.7264946180780703,0.9092945128779395,0.6541255924246416,0.8783090583691359,0.6645708433729386,0.8801843043171145,0.7143709444535723,0.9084219591409958,0.026257976615205236,0.008169732489477277
ElectricDevices,ElectricDevices,film__raw+stats+stft,film__raw+stats+stft,raw+stats+stft,2025,7140,1786,7711,1,96,7,32,405159,75,182.56329170899699,results/fusion_over_raw/checkpoints/ElectricDevices/film__raw_stats_stft__raw_stats_stft__seed_2025.pt,0.7617689015691869,0.9115341545352743,0.6958604656948612,0.8853458517748999,0.7030958244561922,0.8824458406285417,0.751505480373405,0.9106238613686192,0.06478295769845888,0.04669471357273092
ElectricDevices,ElectricDevices,concat__raw+gaf+stft,concat__raw+gaf+stft,raw+gaf+stft,2025,7140,1786,7711,1,96,7,32,443911,38,107.62561929100775,results/fusion_over_raw/checkpoints/ElectricDevices/concat__raw_gaf_stft__raw_gaf_stft__seed_2025.pt,0.7360912981455064,0.896976483762598,0.6711101506782431,0.877923910681648,0.6804028055739834,0.8720834716691994,0.7282920947961391,0.8967574410745371,0.042089938816250005,0.024001694690522046
ElectricDevices,ElectricDevices,gated__raw+gaf+stft,gated__raw+gaf+stft,raw+gaf+stft,2025,7140,1786,7711,1,96,7,32,427274,40,110.4164289170003,results/fusion_over_raw/checkpoints/ElectricDevices/gated__raw_gaf_stft__raw_gaf_stft__seed_2025.pt,0.7424458565685385,0.8997760358342665,0.6580939252611747,0.8750004270786794,0.6594095469838798,0.8781511489575837,0.7241171157233609,0.8998776784808628,0.021096680226146414,0.0030084361004184546
ElectricDevices,ElectricDevices,raw_centered_residual__raw+gaf+stft,raw_centered_residual__raw+gaf+stft,raw+gaf+stft,2025,7140,1786,7711,1,96,7,32,526087,59,154.32391570799518,results/fusion_over_raw/checkpoints/ElectricDevices/raw_centered_residual__raw_gaf_stft__raw_gaf_stft__seed_2025.pt,0.7285695759304889,0.8964165733482643,0.649906331015559,0.8743508936574872,0.6580649303449665,0.8750529976112521,0.7185958273561083,0.8956271066600011,0.019752063587233137,0.0016638194615051782
